"","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"24-Aug",1.3212890625,0,0,6.45624113082886,7.9468822479248,13.8009605407715,0,4.43095397949219,23.2356929779053,5.84330368041992,13.5449895858765,10.1090288162231,4.40679121017456,4.14286661148071,16.8822917938232,6.3637638092041,0.571919500827789,18.1176223754883,4.65138578414917,0.36102420091629,0,0,0,5.93626928329468,2.89384150505066,0,0,5.77040719985962,18.1276111602783,0,0,10.4547719955444,0,
"25-Aug",15.6485557556152,0,0,0,37.8525772094727,7.95978260040283,0,0,5.94174194335938,7.09645223617554,1.64240765571594,1.86603212356567,0,6.46168899536133,7.53563117980957,4.34507703781128,0,0,0,0,11.0572776794434,0,0,0,2.3062162399292,10.5315027236938,0.392979323863983,9.83206653594971,7.77188968658447,20.4631366729736,9,5.61184597015381,0,
"26-Aug",13.0637607574463,0,4.987220287323,0,1.4790415763855,2.78862810134888,0,9.46119499206543,3.14663982391357,1.94928538799286,0.755693256855011,1.00451278686523,2.79289031028748,19.3840160369873,0,4.4530782699585,7.37408065795898,0.26156210899353,0.242259681224823,0,0,2.1413426399231,12.6635112762451,2.82052445411682,0.623812854290009,4.98533391952515,0,6.52577018737793,9.16420745849609,0,4.48188543319702,0,0,
"27-Aug",0.5,1.37465834617615,2.31385231018066,0,3.82630157470703,0,0,0.64453125,21.9525508880615,0,1.6970009803772,0,1.00461947917938,9.15190982818604,0,0.204058393836021,0,18.0370101928711,9.22681999206543,0,2.87840175628662,0.697138905525208,2.01859545707703,1.47587168216705,0,0.416496276855469,0,5.02352333068848,11.9470558166504,5.18994092941284,12.2940673828125,4.91431522369385,0,
"28-Aug",5.91495513916016,1.17928373813629,0,0,1.72979485988617,7.90080499649048,1.34528708457947,0,35.4626960754395,0,0,1.5622626543045,0.417170405387878,3.28097081184387,1.03830802440643,2.1408863067627,4.17144441604614,10.3121271133423,0,0,9.63863277435303,3.58964920043945,2.9902548789978,22.5764503479004,0,2.1470947265625,8.19530010223389,12.6686325073242,47.217227935791,0,9.04898548126221,0.683922469615936,0,
"29-Aug",0,1.75908076763153,2.71864366531372,0,11.6404457092285,15.5983772277832,1.69383811950684,1.4864501953125,0,0,0.78682142496109,0,0.64453125,6.15907096862793,0.958622634410858,0,28.1469383239746,0,2.642578125,0,11.1511917114258,0,0,5.5764479637146,17.9149551391602,2.10582828521729,0,13.1532039642334,1.3477840423584,2.12469482421875,0.833580613136292,8.21652030944824,0,
"30-Aug",7.12838554382324,3.83690977096558,3.72108507156372,0,17.3427543640137,3.633544921875,2.92273926734924,0,0.792764127254486,0,11.6254777908325,0,0,0,0,0.322265625,0,0,4.18173408508301,0,0,0,0,2.12243604660034,2.39163661003113,0,0.703765988349915,0,1.66198086738586,3.66149210929871,2.96351790428162,5.47372913360596,0.4833984375,
"31-Aug",0.80166482925415,0,0,2.74244427680969,0,3.13575863838196,0,0.322795987129211,-999,1.84748327732086,8.61637496948242,0,9.36674880981445,7.79226016998291,0,2.312255859375,0.504039406776428,0,0.322265625,0,5.65662050247192,0,0,0,4.78786945343018,9.66213226318359,0,7.78598308563232,29.1518115997314,11.3221101760864,2.22509169578552,18.5875434875488,13.6614933013916,
"1-Sep",2.09263896942139,0,6.87503385543823,0.287083625793457,0,0,0,0.8056640625,0,0.25,0,0,0.97446620464325,2.7688775062561,0,0,12.1135339736938,0,15.3398818969727,0.902283728122711,8.26544761657715,1.36682438850403,2.67038726806641,29.7088985443115,24.2945022583008,0.202631056308746,0,2.2998731136322,4.46131658554077,10.4405612945557,3.11725878715515,2.83189058303833,9.08471870422363,
"2-Sep",7.75591325759888,0,0.916569113731384,1.19237875938416,0,0,6.72283554077148,1.94972205162048,1.03367924690247,0,0.996000289916992,5.92529392242432,17.1168975830078,0,0,0,2.22694134712219,0,0,0.222322374582291,0,0,0,4.62638521194458,1.42331111431122,16.0822124481201,16.2896366119385,0,6.30584907531738,4.24289321899414,0.414563059806824,15.2157335281372,6.82403087615967,
"3-Sep",1.12424516677856,2.90697383880615,6.17849254608154,-999,0,0,3.62904620170593,0.842452585697174,6.25225591659546,9.9496021270752,12.7478857040405,0,4.70780563354492,5.45374345779419,0,0,0,0,37.5074768066406,0,0,13.861349105835,0,2.3093478679657,11.9204473495483,0,2.07615232467651,0,13.1388483047485,48.4415130615234,30.0762958526611,0,0,
"4-Sep",5.3935923576355,3.75261640548706,0,-999,5.81332302093506,11.1647624969482,6.88814067840576,0,5.77888965606689,3.82432556152344,0,0,0,1.14864361286163,0,0,0.4833984375,0,5.242112159729,0,84.6692199707031,0,0,0,4.10440587997437,0,1.51229333877563,0,0,0.703792750835419,7.75689077377319,8.11891078948975,3.27096939086914,
"5-Sep",3.33114218711853,7.31384468078613,5.43033218383789,0,0,14.9620409011841,2.25172686576843,5.87686824798584,27.7523708343506,6.02501916885376,0.475796937942505,4.10894441604614,8.43959522247314,1.68658840656281,0,0,3.00136160850525,4.60846662521362,0,0,2.93639707565308,0,0.864040970802307,0,3.24873399734497,6.36458969116211,0,6.68132734298706,14.3293361663818,15.1523380279541,8.37141418457031,5.93090152740479,0,
"6-Sep",16.6604766845703,-999,0,0,0,16.4142169952393,0,10.5692539215088,0,34.2993965148926,2.8077392578125,7.85936641693115,5.73949670791626,0,0,3.68968677520752,5.78619813919067,0,7.70802021026611,0,0,0,10.2857141494751,2.93082189559937,1.53850448131561,6.69200420379639,0.562795519828796,9.78936195373535,14.7003345489502,11.4783535003662,30.2209300994873,6.43125534057617,5.7510199546814,
"7-Sep",16.5771732330322,-999,7.12908601760864,0,0,1.37491452693939,-999,8.64859104156494,0,6.64281463623047,-999,0,17.1497459411621,0.620110630989075,0,2.5892813205719,0,13.0589742660522,8.55066299438477,0,0.566021978855133,0,0,0.322265625,41.7453460693359,1.68949484825134,0.280902087688446,0,5.52183151245117,4.99993801116943,2.61121249198914,2.90835857391357,1.37659406661987,
"8-Sep",5.18603706359863,8.41572570800781,1.55750811100006,0.350395739078522,1.18318367004395,1.37954807281494,24.6581649780273,0,8.98090267181396,1.3595712184906,0,13.0835342407227,12.1150512695312,1.4864501953125,0,2.51190185546875,0,17.4786548614502,2.83828735351562,0,0.365156173706055,0,6.48812913894653,8.22813987731934,4.05651998519897,4.32825660705566,0,0,0,3.22008347511292,6.4830904006958,0,0.4833984375,
"9-Sep",2.1470947265625,17.438850402832,3.80827236175537,0,0,5.32160139083862,3.35770273208618,0,0,0.322265625,0,0,0.609690070152283,2.27210760116577,0,0,0,1.15981638431549,0,0,10.1015100479126,0,0.72256463766098,30.2461090087891,4.47979974746704,3.805415391922,0.685797929763794,12.0182991027832,17.8381404876709,6.37142753601074,1.33637642860413,0,7.85672473907471,
"10-Sep",0,3.59183692932129,5.60135698318481,4.37731266021729,0,12.4461612701416,3.92160034179688,0,0,0,0,1.28677201271057,0,6.7616605758667,0,12.2088184356689,0,0,10.3911066055298,0.704206466674805,1.88079226016998,0,1.35343170166016,1.95307374000549,5.8826961517334,0,1.1069176197052,3.24796223640442,0.718978345394135,3.14027619361877,0,0,0,
"11-Sep",16.8429355621338,0.4833984375,8.95245265960693,8.39706420898438,0.87214982509613,13.1240129470825,1.29416251182556,0,0,7.85422277450562,0,0,2.312255859375,13.1190986633301,0,0,-999,0,0,0,0,0.63487434387207,0.966796875,0,24.4846935272217,7.9277458190918,0,8.46549510955811,10.5700979232788,6.45166015625,0,0,0,
"12-Sep",1.1561279296875,0,8.14304542541504,3.40188884735107,0,-999,0,0,0,8.47554588317871,0,4.99005508422852,-999,2.08581948280334,0,0,0,0,0,0,0.55062735080719,0,15.4346904754639,0,7.73794174194336,12.1086807250977,12.7644672393799,19.8364410400391,2.09164333343506,37.9826736450195,0.835246980190277,0,24.9367485046387,
"13-Sep",0,10.7569456100464,0,23.7045288085938,0,0,0,0,0,41.7791061401367,0,0,4.34833765029907,8.87688636779785,0.838849425315857,1.37305319309235,0,0,1.82599747180939,3.29348015785217,0.64453125,0,4.93105506896973,5.08453893661499,11.9523448944092,21.7549877166748,0.516053557395935,5.26308393478394,4.9383430480957,8.83026504516602,0,0.322265625,0.355696827173233,
"14-Sep",-999,0,-999,0,0,-999,0.466901510953903,0,0,4.98854923248291,2.50377607345581,0,7.99767780303955,0,0,0,0,0,0,3.12154603004456,0,0.873932600021362,12.056526184082,7.36133670806885,10.4235620498657,0,8.44418239593506,6.07975816726685,0,34.5795974731445,0,1.19339418411255,0.4833984375,
"15-Sep",0,15.9697170257568,0,0,9.96139907836914,1.42597317695618,0,0,0,0,0,0,0,5.52163553237915,0,14.1548547744751,0,17.6029720306396,0,0,5.68720149993896,0,9.98659515380859,10.4810886383057,20.9308166503906,1.59070134162903,10.771068572998,4.11374235153198,0.296875,5.34445190429688,0,0,0,
"16-Sep",4.45957565307617,0.621994912624359,1.35868012905121,6.78476572036743,1.31662774085999,10.5264558792114,0,1.05423867702484,0,-999,15.6491079330444,5.55437469482422,3.24729919433594,0,1.95846450328827,0,2.34607625007629,0,0.966796875,0,2.81866383552551,0,14.3396596908569,0,1.40166640281677,3.53282737731934,9.03659629821777,7.19605731964111,0,0,1.34005665779114,0,0,
"17-Sep",24.4749698638916,4.57366466522217,2.15240883827209,0,0.245742872357368,0,0,0,0,0,0,0,0,1.23579919338226,0,7.16859245300293,0,0,1.23089241981506,7.57527160644531,5.04740476608276,14.115442276001,5.92078590393066,20.8421859741211,0,4.98481798171997,6.48795461654663,5.98348522186279,21.7560214996338,8.13690376281738,5.54254531860352,0,0,
"18-Sep",6.58538341522217,0,0,20.9559898376465,5.63797092437744,0.30207371711731,-999,3.77718257904053,0,0,0,0,0.551876783370972,0,0,7.69088649749756,0,0.579486548900604,10.2857141494751,0.978534400463104,8.33550453186035,0,0.966016530990601,2.67733097076416,0,8.63686180114746,10.1544733047485,5.45965385437012,26.6535358428955,0.64453125,31.4197235107422,9.06107330322266,14.5108823776245,
"19-Sep",25.1306667327881,0,8.46372890472412,0.230937048792839,0,14.0598754882812,0,0.372860431671143,0,1.28800678253174,2.53368782997131,0,11.3079614639282,0.33536833524704,0,3.98240280151367,15.1963386535645,0.4833984375,0,0,0,7.34480571746826,2.75059294700623,4.02823877334595,0,0.4833984375,15.4225692749023,10.9201278686523,3.29705095291138,0,8.85482311248779,0,1.57938027381897,
"20-Sep",3.93923544883728,0,0,0,0,17.6600742340088,0,0,0,0,1.06079590320587,0,1.00998151302338,0,0,0,1.04145777225494,4.22757434844971,0,0.361019402742386,0,0,0,20.706563949585,2.85597038269043,7.49814939498901,0,13.0712366104126,0.76917290687561,0.4833984375,15.3589420318604,4.61356449127197,0.200092613697052,
"21-Sep",11.6672534942627,0,1.25460004806519,0,0,4.23125648498535,0,6.73233985900879,0,0,0.284757107496262,0.650936245918274,0,1.70089817047119,0,-999,0,11.6755752563477,1.01479816436768,0,0,4.44479084014893,0,0,0,2.07789707183838,0.634399235248566,1.1635410785675,0,0,6.67127132415771,4.1881742477417,0,
"22-Sep",8.65297889709473,0,8.16115188598633,0,0,2.29027509689331,0,0.855602741241455,3.55873918533325,0,0,0,0,1.52349126338959,0,3.97063207626343,0,8.36958122253418,13.5240325927734,0,0,0,0,0.207024171948433,25.4470024108887,4.30942678451538,15.9900388717651,1.97018623352051,0,9.17707920074463,0,6.80611085891724,21.5368728637695,
"23-Sep",0,0,0.530497312545776,0,-999,5.12369585037231,8.94511127471924,0.332613408565521,0,-999,0,1.5233006477356,5.41958427429199,7.20044231414795,0,1.48034262657166,0,4.97605991363525,9.39327430725098,0.54913604259491,0,4.67303657531738,0,17.195442199707,1.93889188766479,6.91115236282349,10.7550792694092,0,1.97271084785461,0,2.84325122833252,7.41910552978516,14.9076099395752,
"24-Sep",0.752892374992371,-999,1.5152987241745,6.16291856765747,0.64453125,10.628776550293,4.99758052825928,1.4604344367981,3.71934938430786,0,0,0,0,2.01126432418823,6.58434867858887,0,1.29395866394043,1.1561279296875,1.61475110054016,7.32018184661865,0,7.45660305023193,0,0,0,9.00000095367432,4.04608154296875,0,8.22822952270508,9.19550704956055,2.13226318359375,3.29108572006226,24.801549911499,
"25-Sep",0.763337135314941,5.18634796142578,0,0,0,16.8111572265625,4.5249662399292,0,0,0,6.56099081039429,0,0,0,2.55409693717957,0,6.69300270080566,0.210169181227684,0,0,0,7.60285472869873,0,0,9.774733543396,8.30816459655762,1.99596357345581,4.95472478866577,1.97446370124817,0.331111788749695,1.97619199752808,4.12695550918579,0,
"26-Sep",5.60727500915527,3.35148429870605,0,0,13.284423828125,25.1203193664551,3.95869731903076,0,1.47608757019043,4.7993597984314,2.41318225860596,0,9.24373149871826,0,0,5.16925001144409,0.4833984375,0,4.2631368637085,1.60635805130005,0,7.52951955795288,0,5.09451675415039,0,5.26789140701294,0.240031749010086,0,0,3.54561734199524,5.32443952560425,2.38504433631897,0,
"27-Sep",5.7158203125,-999,2.73631191253662,0,2.62949919700623,13.2113342285156,15.0042524337769,0,9.30278873443604,5.79022121429443,6.01291704177856,0,1.03434324264526,0,0,3.63936614990234,0,3.62116241455078,10.1685876846313,0,0,16.3215522766113,0,0.400288134813309,2.34136819839478,0,0,0,1.29141461849213,0,0,0,0,
"28-Sep",2.89685583114624,0,0,0,16.1499557495117,0.616096556186676,2.77737808227539,0,0,6.95725679397583,13.6950836181641,-999,0,0,0,0,0,1.4864501953125,10.2857141494751,0,15.1170692443848,15.9541788101196,0,0,4.80204725265503,0,1.38783645629883,0,16.3649215698242,7.00830698013306,0,3.18575429916382,2.83428955078125,
"29-Sep",8.7462043762207,0,0.653524339199066,0,4.69704866409302,0.465173363685608,0,0,1.15461874008179,9.56285190582275,6.76494455337524,0,5.62301063537598,0.322265625,0,8.95220565795898,0.810603559017181,2.2505190372467,12,4.97124242782593,5.89162921905518,0,0,5.69494533538818,7.34521198272705,0,0,0,0.988860249519348,0,1.00233471393585,0,0,
"30-Sep",0,0,0,0,2.62117433547974,13.8072357177734,7.71380949020386,3.08483791351318,0,2.19742774963379,4.6782078742981,0,2.29652571678162,9.13179397583008,0,0,1.8167724609375,0,33.365650177002,8.24776649475098,6.21302127838135,0,0,5.44584846496582,5.20864963531494,10.0643949508667,7.95676517486572,0,5.43082237243652,10.0707416534424,1.26522767543793,0,11.2010345458984,
"1-Oct",1.8167724609375,0,0,0,2.957200050354,23.4171237945557,2.6310338973999,0,0,0,4.1199631690979,2.39849972724915,31.2029685974121,1.1561279296875,0,6.0210108757019,0.692426383495331,0,0.495595097541809,28.6491298675537,15.980224609375,9.7938175201416,0,0.322265625,13.7393217086792,6.1605429649353,0,12.6828365325928,2.33457016944885,0,1.45965123176575,12.0550050735474,0.336245656013489,
"2-Oct",2.1960391998291,11.7505826950073,0,1.29039287567139,0,6.74276828765869,0,0,0,6.2787446975708,0,0,21.8770618438721,0,0,8.68705177307129,5.12374353408813,16.6523666381836,2.27137756347656,4.80170822143555,0,0,0,0,0,0.4833984375,0,0,4.81128835678101,9.17107963562012,3.89291906356812,23.5812835693359,11.3126335144043,
"3-Oct",0.614424407482147,0.478786408901215,0,0,0,9.09604454040527,16.6407623291016,0.385561227798462,0,8.02817535400391,0,6.44977283477783,1.22962856292725,0,0,0,9.14343166351318,0,0.322265625,1.30178022384644,0,0,0,0.663774728775024,14.4746932983398,7.57225227355957,15.5637111663818,0.80028510093689,0.37972554564476,3.97194862365723,0.231493353843689,0.8056640625,0,
"4-Oct",0.4543616771698,3.55172109603882,0,-999,0,1.46859109401703,14.629451751709,0,0,0,5.40956354141235,0,7.04681777954102,3.03178763389587,0,0,35.4975891113281,15.2183227539062,0,0.25174555182457,0,5.18071126937866,1.52647924423218,0,0,25.7292518615723,25.5813770294189,0.764736652374268,0,0,0,7.44286823272705,0,
"5-Oct",10.6079807281494,3.81321668624878,3.73200464248657,0,0,19.7371444702148,4.7588267326355,0.67406839132309,0,11.4218654632568,1.95017111301422,9.67690086364746,2.8077392578125,0.957623243331909,0,-999,10.857027053833,5.58426666259766,5.09995460510254,0,4.3101921081543,0,0,3.17400622367859,0,0.689497292041779,0,19.2282562255859,0,9.13508033752441,0,32.631908416748,0,
"6-Oct",7.49670124053955,0.2581787109375,5.69964265823364,2.81153011322021,0,5.40085458755493,3.03996086120605,0,0,8.56878185272217,0,0,10.9459686279297,3.91621446609497,2.98597097396851,16.823823928833,15.71750831604,4.60948419570923,9.22177600860596,0,0.365254074335098,0,0.576744914054871,0,8.81282520294189,0,18.5770015716553,8.54249858856201,0,5.29030656814575,1.44547283649445,3.39211869239807,0,
"7-Oct",2.78377676010132,0,0,2.59050059318542,0,0.202121272683144,11.2236328125,0,0,0.357492208480835,0,9.21022033691406,1.56068515777588,1.70493113994598,7.63150024414062,3.36478400230408,12.6298179626465,5.52393341064453,8.07187080383301,0,0,0,0,0,1.65701651573181,0,0,2.73437905311584,0,1.74971199035645,34.7068862915039,0,0,
"8-Oct",0,3.07088661193848,1.11376464366913,3.74368977546692,0,0,5.32748699188232,0,0,0.834156632423401,2.68338775634766,1.54210186004639,2.50141596794128,0,0,0,32.5780410766602,0,4.09873485565186,8.68350791931152,2.70610570907593,3.39495611190796,0,0,4.28928852081299,5.97936582565308,0,6.35702800750732,0,1.89679110050201,17.391622543335,1.92182970046997,0,
"9-Oct",47.5702743530273,8.01596546173096,0.927648484706879,-999,0,0,6.88215398788452,0,1.10040974617004,0,20.5485820770264,2.20788192749023,0,0.487367033958435,0,0.585471391677856,0.908042073249817,55.1391944885254,2.642578125,1.76120805740356,3.7334189414978,1.0573958158493,0,1.29816854000092,0,0,0,4.56304836273193,0,0,12.1919593811035,0,0,
"10-Oct",0,10.386999130249,0.990686237812042,6.00828409194946,0,0,-999,0,7.08209705352783,0,0,0,0.852429926395416,0.960522413253784,0,20.8594455718994,7.83540534973145,0.64453125,4.65570068359375,0,0,0,8.38829231262207,0,9.44419193267822,0,13.3005828857422,2.7890293598175,0,9.84534454345703,0,0,0.233226180076599,
"11-Oct",0,4.15846109390259,6.44395351409912,0.420075237751007,20.1023769378662,-999,0.392935812473297,6.18160915374756,6.54695701599121,6.21124458312988,0,3.50079488754272,12.8050556182861,0,0.966796875,0,8.31890869140625,0,4.70685243606567,4.5039701461792,5.14038705825806,0,3.87514710426331,0.535444974899292,0,0,0,0,6.85092830657959,0,4.02646541595459,0,0,
"12-Oct",0,6.30994987487793,0,16.3245830535889,3.58672261238098,1.92897009849548,12.2840576171875,3.77974224090576,57.0932235717773,25.513801574707,4.83983182907104,0.207229882478714,-999,0,-999,1.69231867790222,0.363752484321594,0,5.8962254524231,4.54891633987427,11.4244184494019,1.82350385189056,8.75504302978516,0,0,7.88434362411499,0,0,5.11695766448975,3.30445957183838,0,15.797721862793,0.330504506826401,
"13-Oct",5.12302541732788,0,0,1.1561279296875,8.80562114715576,5.88055849075317,0.403985232114792,5.19320487976074,14.7056522369385,8.18750953674316,0,0,3.88754034042358,0,0.897915720939636,0,0.981284856796265,0,0,0.944325685501099,0,0,0,0,0,0,0,0,0,5.74980068206787,1.54802083969116,0,1.37971198558807,
"14-Oct",11.7844543457031,0,0.492069214582443,8.27946853637695,7.60043239593506,10.2174940109253,9.74414253234863,0,1.86208319664001,11.1799917221069,0,0,0,0,0,36.8538208007812,5.45924091339111,6.69024562835693,0,52.1766052246094,0,0,9.2155590057373,0,3.68875312805176,0,0,6.9555082321167,0.4833984375,0,0,6.18908023834229,8.16611385345459,
"15-Oct",2.988196849823,0,5.13619804382324,0,2.06518411636353,17.0009117126465,0.422739118337631,0.552642583847046,3.64826393127441,0,0,0,0,0,4.74495220184326,0,12.4278144836426,7.95358991622925,0,6.92169952392578,0,0,2.77045202255249,0,0,0,5.26259565353394,23.8224220275879,0,0.429510504007339,0.245681911706924,13.2803382873535,0,
"16-Oct",0,0,5.84734916687012,0,0,4.81617641448975,0,0,12.6411895751953,4.19971990585327,-999,0,0,0,6.55924558639526,5.05167770385742,3.26341247558594,7.05999183654785,0,0,0.390738636255264,0,9.99456596374512,0,0,0,11.0301914215088,0,0,0,1.45004534721375,8.90714645385742,4.40111827850342,
"17-Oct",6.33564901351929,0,0,0,0.271304756402969,0,3.15883803367615,0,1.12174820899963,6.66246747970581,0,0,12.8741664886475,0.4833984375,14.6331520080566,12.235936164856,0.584802865982056,7.21904611587524,0,0,0.664833545684814,0,20.1816825866699,0.722441256046295,0,0,6.59311246871948,6.68302392959595,0.238758832216263,0,10.0275897979736,17.1842823028564,0,
"18-Oct",6.35340404510498,0,0,0,0,0,1.71399450302124,0,0.8056640625,3.34332466125488,2.95274662971497,0.655119359493256,6.47933578491211,1.4864501953125,8.54827976226807,0,0,6.6842737197876,0,0,0,0,0,0.304905295372009,0.714593470096588,7.70583438873291,3.98893642425537,7.1937460899353,37.0335159301758,0,7.8438720703125,23.3433494567871,1.390300989151,
"19-Oct",2.86855554580688,0.801385700702667,0,0.26845908164978,0,0,0.864278137683868,1.36631560325623,0,9.19001579284668,0,0.914189636707306,0,0,15.9001140594482,1.54328763484955,3.88224077224731,11.8802967071533,0,9.88688564300537,0,0,0,0,0,0,0,7.29131031036377,22.5775356292725,0,13.5772113800049,12.7126903533936,4.03425216674805,
"20-Oct",1.66926372051239,4.46625947952271,0,0,9.86440372467041,0,0,11.9206562042236,9.61108779907227,14.4489088058472,1.5881986618042,0,0,2.36470127105713,0,0.203364998102188,13.143217086792,7.40428924560547,3.8699939250946,4.53016567230225,0,0,0.574799001216888,0.59879732131958,0,25.6514053344727,0,5.4780855178833,0,0,0,33.3709869384766,5.05637836456299,
"21-Oct",4.60996198654175,5.04382228851318,0,0,7.74470376968384,0,6.73871374130249,0,8.40412712097168,0,0,0,9.15562629699707,2.95927619934082,33.1793632507324,0,4.48771142959595,7.1292839050293,0,0,0,0,3.63001203536987,0,0,0,0,16.2503623962402,2.16118764877319,0,7.1959810256958,21.0184001922607,7.60899686813354,
"22-Oct",4.72703218460083,0,0,0.579499483108521,8.05108451843262,0,0,1.41770005226135,8.32071113586426,0,0,0,3.52326369285583,0,18.7488574981689,0,2.78099989891052,0,0,0,0,0.929581880569458,1.19848847389221,2.38527250289917,0,24.5790596008301,0,4.08196640014648,0.342476904392242,0,12.6658639907837,1.68230068683624,35.3774147033691,
"23-Oct",2.8077392578125,-999,13.1968841552734,4.92003011703491,0.322265625,0,0,0.358004063367844,0.322265625,47.0138053894043,0,1.01497852802277,0,6.37422037124634,0,1.7387535572052,2.06990933418274,7.21685361862183,3.14656162261963,3.92004132270813,0,5.51671981811523,20.7833042144775,27.3540744781494,10.1830196380615,6.77409172058105,0,11.3834066390991,4.71886491775513,0.897247552871704,0,1.3212890625,21.343635559082,
"24-Oct",1.04221379756927,0,3.24095845222473,4.89298295974731,3.30920171737671,3.38028430938721,0.8056640625,0,0,0,0,0.365729212760925,7.73063516616821,0,7.48332595825195,22.5807075500488,3.27879500389099,0,0.296769589185715,7.56257152557373,0,0,6.4624400138855,14.1359329223633,0,22,0,1.93798804283142,13.5226678848267,0.505736172199249,0,0,3.0771803855896,
"25-Oct",28.6430377960205,0.978302359580994,-999,0.384856134653091,0,5.88965940475464,0,2.642578125,1.68260776996613,1.92167222499847,0,0.679460287094116,13.961088180542,5.95489168167114,0,2.60678362846375,0,0,3.97373914718628,18.6206340789795,0.387446016073227,0,0.64453125,0,0,3.79202556610107,0,1.4864501953125,0,1.48091351985931,11.4770975112915,0,9.18338584899902,
"26-Oct",3.60489106178284,0.440431505441666,-999,8.31985569000244,0,1.69760155677795,3.70543432235718,0,3.76992344856262,1.00240707397461,1.20124387741089,0,8.93553161621094,0,3.76056599617004,3.29187297821045,1.34253811836243,0,11.9537563323975,0,0,0,0,0,0,2.13214421272278,0,3.71137571334839,2.91896748542786,6.27293539047241,17.8600368499756,5.50258255004883,6.47575902938843,
"27-Oct",0,7.86517715454102,0.291618466377258,6.94900989532471,1.71167492866516,1.08421874046326,0.817736029624939,9.64207649230957,4.59306907653809,0,0,2.93794536590576,0,0.4833984375,0,0,14.6343536376953,0,12.8719348907471,2.62121081352234,3.82391834259033,9.10223484039307,0,10.4566488265991,0.366238951683044,0,6.65726709365845,0,0.811550378799438,20.9099044799805,5.30913591384888,0,10.2836380004883,
"28-Oct",0.237631186842918,-999,0.250278025865555,0,4.64498949050903,0,0,0,2.04301524162292,0,0,0,1.07438266277313,1.86488747596741,-999,0,1.49154186248779,0,1.91230773925781,0,3.45297598838806,4.10189533233643,5.49620628356934,21.0542335510254,0,0,21.2422542572021,0,2.00365114212036,11.4656543731689,2.62275528907776,5.08382320404053,2.27582454681396,
"29-Oct",5.38933944702148,0,0,-999,5.1538610458374,9.73273658752441,0,1.59223425388336,0.412364333868027,0,0,0.810798645019531,0,6.30565690994263,0,0.356771230697632,0,0,16.5827560424805,0,5.34564447402954,0,0,6.76728677749634,0,10.9526176452637,7.53746509552002,0,0,30.7602405548096,6.83004379272461,0.330984771251678,9.04308128356934,
"30-Oct",5.1125340461731,0,0,0,5.66217184066772,21.0697269439697,0.964311480522156,0,0,0,0,12.5285549163818,14.6179695129395,4.54618835449219,8.10357856750488,0,0,0,7.29696369171143,2.43204402923584,0.420439064502716,28.1647338867188,0,17.39528465271,0,7.61411952972412,1.16273736953735,0,4.90328979492188,4.99979162216187,0,0,46.7020797729492,
"31-Oct",3.18423414230347,0,2.11037087440491,2.10566711425781,0,3.24496650695801,-999,-999,0,0,1.51931500434875,0.392248868942261,0.956477522850037,4.42559671401978,14.1344480514526,9.72970390319824,1.54559731483459,4.56808567047119,3.97304558753967,0,0,1.4864501953125,2.84215998649597,15.019718170166,0,0,0,0,0.296875,10.0558271408081,0,0,3.98688125610352,
"1-Nov",21.4760208129883,0,0,7.0461049079895,0.520538330078125,3.91509771347046,0.21093662083149,-999,5.79595899581909,0,0,7.06456327438354,10.6045055389404,0,1.38139641284943,1.1561279296875,0,4.22933197021484,26.1525382995605,0,4.67682886123657,39.6014442443848,0,0.529006123542786,0,1.69492435455322,0,9.75789833068848,6.34757137298584,21.411922454834,0,0,0,
"2-Nov",-999,0,0,6.30866241455078,0,8.06253433227539,0,0,0,5.46044826507568,0,0,22.4076290130615,1.45827484130859,0,0.4833984375,1.1561279296875,4.01723289489746,0,0,3.32148671150208,2.89472961425781,10.222261428833,1.56546568870544,0,6.92037153244019,1.28452146053314,11.0206708908081,5.67013883590698,16.3112106323242,0,15.6571521759033,0.983361721038818,
"3-Nov",0.527329921722412,1.72596442699432,0,5.92715692520142,8.9640998840332,6.08302688598633,0,2.40889883041382,1.06216061115265,0,0.966796875,0,4.95902347564697,0,4.7266697883606,1.76203608512878,0,8.38127899169922,6.90035533905029,0,0.25693267583847,13.3119258880615,0,0,0,20.21875,3.16631174087524,0,7.57772588729858,24.7129001617432,0,0,9.14995288848877,
"4-Nov",2.39805793762207,0,0,0,0,5.66481304168701,0,24.1301136016846,0,3.69889783859253,0,0.554458022117615,5.69224166870117,1.7922283411026,1.4864501953125,0,1.92864012718201,3.24129009246826,15.9665279388428,0,5.67803287506104,0.442995965480804,5.13027763366699,0,4.16887331008911,4.68879556655884,1.37438881397247,13.1386775970459,7.25877952575684,3.45967245101929,0,0,16.728328704834,
"5-Nov",0,0,1.2801570892334,-999,0,1.62344527244568,0,-999,0,0,8.02366161346436,2.67501449584961,11.4398708343506,4.49738025665283,1.651611328125,9.76102066040039,3.48555159568787,0,0,1.15571308135986,3.5700306892395,4.74034929275513,5.44890117645264,2.89971280097961,4.48123407363892,22.2813014984131,2.94948148727417,11.823899269104,16.2655277252197,5.13539218902588,0,0,0.322265625,
